date,gross_return,turnover,names_without_target,names_without_any_return,net_return_1bp,net_return_5bp,net_return_10bp,net_return_20bp,offset
2007-09-06,-0.01212900906439482,1.6779087443698217,1,0,-0.012464590813268785,-0.013806917808764642,-0.015484826553134464,-0.01884064404187411,0
2007-10-04,0.027793485400459644,1.8692962288821422,1,0,0.027419626154683217,0.025924189171577502,0.02405489294269536,0.020316300484931077,0
2007-11-01,-0.007831469835550695,1.6907291582154522,0,0,-0.008169615667193786,-0.009522198993766148,-0.0112129281519816,-0.014594386468412504,0
2007-11-30,-0.013109809969523042,1.740401524829262,1,0,-0.013457890274488894,-0.014850211494352304,-0.016590613019181567,-0.020071416068840088,0
2007-12-31,0.06614816882491519,1.7393611245578062,1,0,0.06580029660000362,0.06440880770035738,0.06266944657579958,0.05919072432668396,0
2008-01-30,0.02746027963490981,1.69855676360607,1,0,0.027120568282188597,0.02576172287130374,0.024063166107697667,0.02066605258048553,0
2008-02-28,-0.030781614121767945,1.7368443310194197,1,0,-0.03112898298797183,-0.03251845845278736,-0.034255302783806785,-0.03772899144584563,0
2008-03-28,-0.05337812532300456,1.7469869343627096,0,0,-0.0537275227098771,-0.05512511225736727,-0.05687209919172998,-0.0603660730604554,0
2008-04-25,-0.010619632668967354,1.8476520850102636,1,0,-0.010989163085969407,-0.012467284753977619,-0.014314936838987881,-0.01801024100900841,0
2008-05-23,-0.12064163062137362,1.790825569114239,1,0,-0.12099979573519647,-0.12243245619048786,-0.1242232817596021,-0.12780493289783057,0
2008-06-23,0.04693723299090352,1.8008991199644544,0,0,0.04657705316691063,0.045136333870939065,0.043335434750974615,0.0397336365110457,0
2008-07-22,-0.022636057247254662,1.820601875197859,0,0,-0.023000177622294234,-0.024456659122452522,-0.02627726099765038,-0.0299184647480461,0
2008-08-19,0.09019497945947466,1.908042714131866,1,0,0.08981337091664829,0.0882869367453428,0.08637889403121093,0.0825628086029472,0
2008-09-17,-0.007563450638709484,1.6519989337023673,1,0,-0.007893850425449957,-0.009215449572411851,-0.010867448506114218,-0.014171446373518953,0
2008-10-15,-0.06260802067927478,1.4927662560527077,1,0,-0.06290657393048532,-0.06410078693532749,-0.06559355319138019,-0.0685790857034856,0
2008-11-12,0.056519202269206384,1.7099323075174118,7,0,0.0561772158077029,0.05480926996168897,0.05309933765417156,0.04967947303913674,0
2008-12-11,-0.008698719331042767,1.9180832006463655,0,0,-0.009082335971172039,-0.010616802531689132,-0.012534885732335497,-0.01637105213362823,0
2009-01-12,-0.05130516061625968,1.768682113287085,1,0,-0.051658897038917094,-0.05307384272954676,-0.05484252484283385,-0.05837988906940802,0
2009-02-10,-0.04275202375279422,1.7289364534478597,0,0,-0.04309781104348379,-0.044480960206242086,-0.04620989665968994,-0.04966776956658566,0
2009-03-11,0.02153993619490415,1.555744055962733,1,0,0.021228787383711603,0.01998419213894142,0.018428448082978686,0.015316959971053219,0
2009-04-08,-0.21825182300239437,1.9199447837023738,0,0,-0.21863581195913484,-0.22017176778609676,-0.22209171256979912,-0.22593160213720387,0
2009-05-07,0.003964177399266503,2.15576126520384,0,0,0.003533025146225735,0.001808416134062663,-0.0003473451311411767,-0.004658867661548856,0
2009-06-05,0.03524981017806473,1.7890271510734985,0,0,0.03489200474785003,0.03346078302699123,0.03167175587591773,0.028093701573770734,0
2009-07-06,0.06401201729875959,1.681261946283667,0,0,0.06367576490950286,0.062330755352475925,0.06064949340619226,0.05728696951362492,0
